Date,Curve,Uniswap,PancakeSwap,SushiSwap ,Balancer,Bancor ,Ellipsis Finance ($),QuickSwap,Trader_Joe,Osmosis ($),Biswap ($),SpookySwap,Orca ($),xExchange ($),Thorchain ($),Katana ($),DODO,ApeSwap
3/16/2022,17399135242,7310392135,3998164299,2447442996,1741305312,1014336541,615643150.6,729733242.7,968746321.5,1633234619,348983317.2,762405557.6,327172315.6,675308190.6,257645603.3,289736452.6,228068326.9,140393466.1
3/17/2022,17385779930,7342415345,4064334201,2466834485,1754277577,1008446605,619120500.7,750887206.9,1009780437,1717501055,336573432.6,753612643,334625264.2,682028455.2,265944230.3,291326642.5,227954589.3,140932385.2
3/18/2022,17760651784,7512872025,4103519898,2521552129,1798303225,1048754917,618035641.5,761857108.8,1065859347,1653705118,337072141.7,789215337.1,337454389,636131869.9,284240710.5,305369019.3,225523512.6,144141060.4
3/19/2022,17670037507,7587839318,4132191614,2514361400,1816608618,1055171032,620420396.5,771586640.2,1096231727,1712184367,335242043.7,835332297.4,338364491.1,659957179.2,305233850.3,307734851.7,228025927.4,144994886.8
3/20/2022,17417243151,7449781396,4051866680,2448987458,1755460450,1031232428,629088379.4,753002102.7,1058606533,1702876920,331534971.2,811691265.7,334345015.4,655893430.2,310058492.1,298458877.6,228897943.2,134835644.5
3/21/2022,17397905439,7474967258,4069801856,2482571754,1758218824,1042516603,633576843,750660386.4,1047682718,1685869547,435874115.5,818879938.3,332277003.8,654376761.6,307118692.2,303748980.4,178777709.3,136016535.2
3/22/2022,17551443866,7698893068,4153556963,2531090651,1787952150,1082760403,642026249.3,767858527.5,990176975.8,1668047057,489129281.2,831294269.5,339175246,695432456.2,315562519.7,310856681,179496484.9,140033446.1
3/23/2022,17920751154,7815554818,4208108716,2559146681,1811521348,1111757863,652270140.8,780173997.9,966893483.5,1645305398,488460836.9,837145039.3,343590445.5,738652282.2,318670118.4,325053745.8,180965859.2,143058148.8
3/24/2022,17911404804,7569601386,4286086354,2612258859,1809418193,1135356256,654331617.8,796673484,972173395,1656403149,488930252.1,870788052.2,350622478.6,722096359.6,323327362.2,340608015.6,180671118,142757404.6
3/25/2022,17602245540,7570891790,4285070932,2607379667,1807461078,1124984638,660672718.5,790710836.6,939300141.3,1663309356,494638961.1,915296306.2,356500340.7,696192878.8,321019812.6,314594118.6,179353467,141372318.7
3/26/2022,17660199523,7642282835,4348804617,2643172824,1821321380,1142476098,667166071.4,796034636.6,951332369.9,1616479330,503321410.4,937573168.2,350307760.3,652030884.3,375966864.3,315828547,181345223.2,144706141.1
3/27/2022,18045936794,7866656516,4459546645,2754779989,1888894564,1194339585,667461577.3,821025674.7,987742210.2,1618069217,526352129.2,946927019.1,352802868.1,678883431.7,420859164.7,332682642.7,179958355.2,149657862
3/28/2022,18025955620,7897222563,4428686284,2759721085,1916346751,1194997241,667363756.9,823523267.3,998486261.4,1668183055,498908487.7,923866762.1,360564190.5,702363908.1,456468457.4,336012867.9,179026094.3,143846524.1
3/29/2022,18071640383,8040765027,4545954647,2797725381,1879270538,1212229768,660517069.3,834391577.7,1030162915,1669430935,502336618.1,921642117.2,360477285.7,700209305,457825350.9,279700353.1,181711151.9,147032431.2
3/30/2022,18239058448,8081678297,4619698634,2762616710,1869238768,1216542709,661002874,842345212.5,1054429143,1677954464,524043447.1,926484225.3,361987627.2,705006869.3,511298712,281865608.2,181181689.1,150712944.7
3/31/2022,18169795055,7928952642,4513938360,2687280773,1823292463,1171455386,660337051.3,823759325.5,1066943277,1674754319,513237732.3,905899776.9,368340900.3,718011394.9,517058729.4,279904904.4,186553989.3,147341384.2
4/1/2022,18775296765,8221719981,4640667125,2821937732,1876612362,1202117205,610956908.2,853782178.6,1079524573,1637409586,560362488.2,959817888.1,364753834.5,674790480.1,514232147.8,279596661.8,182975210.4,153779578.3
4/2/2022,18915314199,8227748478,4543170149,2812254487,1867131589,1204549496,612763596.2,847214151.8,1079096978,1668617612,650494286.9,912537740.1,379806804.8,714934468.2,546437335.6,273079637.8,185318345.3,152929016.4
4/3/2022,18895471459,8368013634,4642441056,2842690887,1926030299,1225786656,608047304.8,859264392.3,1082407812,1751193976,664158237.8,929105332.8,381327800.7,689908879.2,538434257,282936855.5,182962778.1,157303669.7
4/4/2022,18757073907,8392294361,4624147473,2827752888,1922523543,1212066026,607312538.2,854460918.5,1059803509,1745225299,667167806.3,885680015.3,386696508.8,691844357.6,531782553.2,285059633.6,181387816.2,156706991.6
4/5/2022,18394049835,8213241072,4574184806,2742703817,1908325292,1171589872,609909174.9,831502539.9,1022325193,1707881497,671726612.7,837653341.5,384594068.2,686000715.8,535422601,318904509.4,186649658.8,153984652.8
4/6/2022,17941498241,7890729213,4354880911,2566316588,1846272274,1109717355,602610858.2,778856525.6,967237287.2,1656956355,649359580.2,761023003.7,384380245,666584209.8,542482928.2,288967686,169308236.7,144080410.5
4/7/2022,18286741257,8040069460,4461340838,2623800968,2038019342,1129543285,598708516.5,790890579.2,1010811055,1537694389,662369803,773654398.9,364225530.9,605225832.6,493382391.3,288948509.4,164658064.7,150606953.4
4/8/2022,18043024749,7967028770,4371133347,2560852389,2232694993,1112256622,600265312.4,773338026,978068349.6,1556295646,671642982.2,727350333.5,374634784,620601672.8,497713769.9,272395480,162096235,145756894.9
4/9/2022,18218117932,8098585271,4436511500,2612077693,2248286071,1130580362,603105099.1,785181334,983129892.5,1492476319,695996291.4,751885799.6,357498891.1,596429507.3,468012093.7,274336136.8,166622670,148022026
4/10/2022,18124893217,8002504573,4399711844,2565697057,2233439368,1115916561,600312660.8,775297320.8,951138785.6,1487160290,703073772.8,726588899.3,359096139.7,616597288.6,490693457.3,266667257.5,168823619.8,144943653.3
4/11/2022,17678482110,7598813105,4259389576,2416197586,2147850551,993650318.1,597856049.7,730636700.3,887433834.3,1432193809,669274162.4,668612186.9,360971295.2,594791635.2,481519569.8,239340301.4,168405699.1,136931346.9
4/12/2022,18057572640,7678378100,4361653839,2445292620,2253396137,1004547951,597343589.8,735914368.5,935998719.1,1331923743,682430909.9,680971444.5,342316174.7,563932700.9,422933182.4,250451188.1,163855187.6,142170064.1
4/13/2022,18340267181,7808873682,4432269230,2512724763,2344594663,1023813542,599814730.5,747212415.1,964263531.7,1339002429,715129285,707555915.7,347407641.8,579275019.3,424348883.3,256421212.8,145903245,143493094.9
4/14/2022,18028529677,7681067797,4364945421,2447445382,2295578606,1010015440,603081803.8,733707564.3,922530645.3,1346456426,708320793.8,713700513.1,354299713.4,595795537.8,461276226,248040867.5,146437839.5,139973367.9
4/15/2022,18102874864,7712435429,4395403634,2467395224,2331714199,1017647001,598279355.6,739793930.6,926230724.6,1301713658,727041865.7,727705505,350795656.4,579329471.4,451710326.8,241261099.5,157380433.2,139066503.4
4/16/2022,18100588381,7683453340,4419845576,2480033161,2345107931,1016373375,617655053.2,739677015.7,927670280.6,1296041521,756066398.2,716453670.8,370738445.8,577539497,462776698.1,242425820.7,159859206,138239763.8
4/17/2022,17952601748,7416258438,4349115312,2428551240,2284026672,1005714139,613614747,724338855.9,892447164.9,1282998925,751447333.3,688378468,375901616,573900049.1,451837129.7,240525487.4,156363182.8,134401165.6
4/18/2022,18084628250,7545369473,4421404682,2450518588,2307842431,1021421250,608718601,742356707.8,899241352.1,1244442194,779920412.8,689970284,379678280.9,562536279.6,444690136.5,234791260,144827151,137166371.8
4/19/2022,18257797421,7697874210,4491582875,2488373375,2420373587,1034432154,514756522.5,751293203.5,919941094.7,1288816513,797407642.4,714611556.6,391735504.3,577596994.6,466050783.8,236934604.5,153008532,137409485.4
4/20/2022,18134438128,7684113579,4635079009,2489488435,2400262311,1027594111,513946169.4,747102676,867415816.7,1298156835,759585685.2,697941434,411042340.1,612631341.5,490551965.4,237425260.7,140627431.2,131673061.7
4/21/2022,17747733298,7514697885,4439409798,2440248128,2348040226,1001048183,511974755.3,731084481.9,836785201.4,1283534537,737277433.9,674245031.3,415085403.2,608415261.6,493770797.8,222845099.6,151050758.8,127485501.1
4/22/2022,17557132973,7483206149,4460650966,2401666057,2341060096,996489300.1,508043132.3,731966748.4,828365507.3,1283534537,782443811.6,668152191.4,407157745.1,589694029,480712633.3,224525267.2,151780132.6,127624619.1
4/23/2022,17396530261,7449459023,4447232461,2383245527,2320265170,987641536.5,491655017.7,724199951.8,799042687.6,1283534537,790833756.8,658582488.6,388582199.3,575141921.4,478703415.2,219904629.4,151780132.6,126073657
4/24/2022,17259262408,7416224127,4438171211,2356075218,2432899955,972449732.5,490736407.5,717952209.5,789863017.6,1144684956,799886742.2,646519400.2,407735559.1,572850355.2,465394148.4,216267395.3,151780132.6,124635137.9
4/25/2022,17701625961,7562846967,4495981565,2397063951,2478230457,997592428,782380020.7,728264925.2,800268151.2,1123739157,813568314.1,642219511,402273154.1,550161047.1,453242699,207166208.9,151780132.6,125371987.6
4/26/2022,17213218928,7278658919,4343386004,2257733316,2318657290,932964512.5,786006664,695226266.7,766611245,1131340660,794243485.8,605797406.9,418662851.9,573327932.7,481319048.7,192707964.5,151780132.6,120179825.5
4/27/2022,17252387299,7429296765,4365547676,2308542573,2322608980,962008561.9,792136846.4,705212837.3,771045081.5,1050936060,819410485.2,608115963.8,407117757.2,526323771.2,451884348.3,196090606,151780132.6,120808119.8
4/28/2022,17434404204,7449553281,4320824019,2243504359,2277115572,970752010.2,932121372.5,713252758.6,743728067.3,1067934654,855486987.3,596727500.7,427495765,522600171,457284055.2,194654828.3,151780132.6,124404951.4
4/29/2022,17134082643,7236830972,4140802764,2148498765,2149596607,931608544.6,670192258.2,682707468.7,700491333,1041989124,840980290.5,509790261.2,444739879.1,509055006.1,458947446.3,181939496.5,151780132.6,122232358.4
4/30/2022,16996539106,6957520727,4025111481,2062021148,2072055415,896292486.7,672104518.6,650177213.8,642447065.1,996664903.6,814753137.2,422068623.5,434975686.5,464711638.1,432175680,163935091.5,151780132.6,117899204.7
5/1/2022,16852852257,7159015396,4104798783,2078343064,2087087089,917223987.4,671775671.4,669924460.8,660505556.7,932692843.7,848961192.9,467634928.9,426934569.8,441125434.2,403245082.6,169734202,151780132.6,121276119.2
5/2/2022,16667802535,7191895750,4103966888,2088092982,2085681727,909186986.1,673613528.5,670198748.8,664324238.5,918806543.6,854122107.6,472764611.6,426167809.4,446726781.8,416165077.1,164891884.7,151780132.6,120001934.4
5/3/2022,16411393843,6942736936,4064549730,2045654931,2056417205,891609523,464581559.4,660653643.4,654349541.8,913743714.5,817148612.8,468216541.5,449111347.2,437575855.9,414729478.7,161174115.2,151780132.6,118315313.6
5/4/2022,16931949323,7300723192,4213840526,2144787867,2069807802,951410454.2,465423216.2,695840904.1,699358369.9,921088714.2,826913838.1,504598621.6,465325457.1,439130999.1,403075124.2,168274811.1,144216160.6,122367329.4
5/5/2022,16448636341,6915176674,4064456772,2004458106,1963344444,875119101.2,448419624.2,641593976.5,646561804,991626851.3,760344165,456258779.8,498560639.4,481973304.5,439377863.2,155328477.3,143446441.3,114428723.6
5/6/2022,16359785187,6891437123,4158721841,1967260141,1938939779,864127742.8,457010969.5,637379197.2,619379645.8,928009685.8,787099699.2,448425081.2,448493041.9,443022839.6,411094085.5,148804468.3,137594737.3,113146100.1
5/7/2022,16217085623,6835567518,4108047878,1931586246,1868942943,840649007.1,459321329,634608084.6,609556418,877209787.8,769791066.1,429763456.3,447983295.7,434951513.4,401654003.2,145935343,140012168,109820236
5/8/2022,15186058827,6651953919,4017718185,1864357854,1803318462,815710621.5,454530292.3,620176563.6,577254888,862080066.1,724996461.7,427350033.8,452063728.1,417591233.2,381613605.3,141446457,140016179.6,105057300.8
5/9/2022,14201128566,5955015465,3534455770,1620621747,1446345280,702877838.3,451530292.3,552490619.5,475230471,825029635.4,644868945.2,365455381.5,439736952.5,414685665.8,372408674,121757958.3,137134302.6,92341332.16
5/10/2022,13968937152,6102543538,3657710681,1656656208,1429840913,730830777.3,439500558.8,568672805.9,493190696.5,615483885.7,640503000.9,357123920.2,439736952.5,375644196.3,312131550.5,118900522.3,130056880.3,96560314.15
5/11/2022,13008141682,5546774454,3162586928,1429093512,1218834266,629686085.6,442501939.2,477525086.4,334726273.6,602517720.4,515404098.7,220712567.2,270807427.3,379393855.5,296879560.4,86035808.65,123407792.8,79687712.18
5/12/2022,10045919613,5040387129,2992610586,1272266394,1004355425,604636107.7,426402550.7,424681708.6,320351792.1,429786955.6,376597120.1,193120285,245424893.8,276981243.9,241884111.9,80045372.67,99270558.1,73673840.27
5/13/2022,7619695466,5335393367,3201954662,1301083882,1062675799,656097733.4,402583329.7,454036946.5,345701552.2,316111669.1,386808676.5,208768198.4,219676821.3,244625049.7,219774874,87644713.89,80316033.84,77926043.32
5/14/2022,7371234993,5377706928,3406755619,1315202346,1034748944,677110738.8,402374310.5,457352622.1,348691243.6,309531321,424164137.9,223538060.6,230449496.3,280490475.5,234694348.7,90088775.62,78921199.61,78080254.03
5/15/2022,7290265895,5512381309,3527297811,1360943444,1046244015,717095317.3,151691091.8,473836702.6,364956113.5,312725652.2,447875251.2,236138742.8,235275459,283941403.6,235966584.4,94756343.21,75916870.56,80660802.79
5/16/2022,7325442192,5363206187,3503837249,1290881499,1007976047,722980244.1,158619228.6,451353585.7,338837491.9,319410511.9,450297645,212226496.5,245734204,298381642.7,245002478.4,89582783.83,76927252.31,80487995.93
5/17/2022,7494301753,5497821766,3630113801,1318640599,1060605425,752738843.7,162664899.5,464924856.5,358944959.8,275347045.8,481000043.6,220699308.1,255132841.5,298864614.4,232010205.1,93960199.3,76668044.15,81724838.29
5/18/2022,7264294123,5226221912,3522939376,1225645559,1026480357,693332471.9,174744150.5,428309474.9,326885520.9,282107309.3,471971600.7,205733346.6,271872231.3,313852005,207688769.8,85895737.85,123172842.1,75434453.71
5/19/2022,7435477708,5499125805,3676918167,1211586092,1059253896,726249964.7,168144660.5,450256578.8,346104179.5,252260921.8,485634635.1,208054257.2,262996083,287444051.9,194230116.2,90233994.73,120236102.7,78939070.72
5/20/2022,7693657129,5522611390,3676263849,1179860301,1048855230,628069287.2,168032257.8,440641084.7,340437697.8,269825770.5,502901824.2,212797079.7,267473168.5,289166593.9,193614862.9,87624910.68,123094580,78455252.73
5/21/2022,7975103946,5553920013,3747967369,1192377826,1046355178,629088167.2,177797105.9,445278271.2,342168339.6,293440332.2,504737833.5,227697321.3,267641221,280691680.6,188106199.4,88247881.38,109531294.6,79341385.08
5/22/2022,8213558833,5675024995,3780285231,1217933493,1062434832,642946709.1,183296663.7,456271389.7,349187564.5,294324793.6,513201446.1,236343480.6,268208620.4,292769740.2,190361518.7,94912834.71,109531294.6,80690668.1
5/23/2022,8097574728,5528542234,3741429559,1185356947,1022493496,620672398.1,189859610.3,441776436.3,327845496.3,308265997.9,513191357,234791708.1,267758418,292497363.9,191314344.9,91794755.29,109531294.6,79558360.34
5/24/2022,8211501696,5595994874,3805617846,1188812137,1032643420,623581735.7,193405378.1,438711889.1,330566590,301596882.3,506960121.7,231870551.8,307398350,288296432.2,189460456.5,92341154.76,109531294.6,81189898.12
5/25/2022,8215765558,5542964828,3768917343,1168140464,1023352177,607200461.2,192827909.8,436388827.3,321405825,289456524.5,502703334.8,224072614,306989559.1,283197343.9,188720618.9,90853120.69,109531294.6,80561097.07
5/26/2022,8015027329,5301243258,3625497707,1079673769,956290694.2,575612688.3,206415509.2,406816345.6,293341194,282365514.8,469836106.4,211128063.8,304565471.6,275422752.3,190995777.4,84095096.31,109531294.6,75309614.74
5/27/2022,7870958686,5165156720,3600312044,1048990481,919378605.2,556590867.7,206101201,390693591.7,286310218.8,258119164,433806197.5,196107316.7,283701664.4,232786814.7,181960411.1,79057750.85,109531294.6,72482869.93
5/28/2022,7678995081,5328582063,3626257584,1077083367,940401605.2,569720586.7,160072227.2,395850692.2,297881902.6,244770380,437477764.6,204261152.2,253060678,218653707.2,170299581.2,81827768.7,109531294.6,73980758.14
5/29/2022,7759434059,5344388579,3541852940,1087458773,946763659.3,575719509.3,160115978.5,398034224.6,307103872.8,245604064.1,428583319.9,202713704.6,254099764.2,222092391.5,170298046.1,83385814.59,109531294.6,73869815.01
