Date,Uniswap ($),1inch ($),Curve ($),SushiSwap ($),0x ($),DODO ($),Trader Joe ($),PancakeSwap ($),Balancer ($),QuickSwap ($),ParaSwap ($),CoW Protocol ($),KyberSwap ($),Osmosis ($),Maverick Protocol ($),Camelot ($),Thena ($),Uniswap Labs ($),Ramses Exchange ($),Lighter ($)
5/13/2023,847259817.7,186511825.6,46290477.67,33223219.79,62697361.2,56566072.39,15555378.98,73158655.22,34199693.74,17335176.66,17902856.34,9323437.45,4845271.13,4736783,15671725.1,2997019.04,5249627.23,0,789891.93,0
5/14/2023,597120775.2,126050587,55316506.04,13978951.57,42671919.26,27080764.85,18588785.78,79660762.87,14242879.98,18953366.7,15859208.86,13215565.34,3572879.14,3931428,24298209.69,2354935.12,6040438.92,0,522153.27,0
5/15/2023,926823074.4,278796354.6,93726277.38,35156566.2,53390936.42,97374824.92,26799528.99,99767040.68,16238139.84,27570893.16,20520743.14,25076533.26,6005528.54,3964745,19038575.73,3877749.2,6592106.22,0,732785.72,0
5/16/2023,772964503.2,191713963.7,135450437.5,48773393.95,42604111.18,32415188.05,36530776.29,89256265.54,12403441.73,23301152.15,15461823.29,21254583.24,4968352.33,3632636,11491396.23,2904922.75,6383177.05,0,491904.16,0
5/17/2023,989338055.9,269803947.9,113494208.6,16246297.97,87730254.63,116581211.4,31877454.34,100008076.5,28275155.6,33399837.46,21357404.27,30781059.3,7462336.77,4873092,21075375.84,3933994.99,6337222.55,0,978217.34,0
5/18/2023,952414913.8,200762709.4,108597021.2,11329752.13,52941227.53,109527735.9,24908942.75,103337845.6,32444920.22,30932129.63,23061529.07,28963246.81,8710425.62,6920396,26553476.55,3553544.7,8745441.4,0,1253190.34,0
5/19/2023,702684521.4,150547398,120701779.2,9526190.72,69938198.38,42000182.38,16986420.63,72677242.75,32394857.61,22703065.48,69875627.09,26671479.85,6539558.32,5076314,24799464.31,2670356.82,4967459.53,0,667498.77,0
5/20/2023,448834683.3,158873684.7,66241676.21,6665706.23,46998266.33,64174487.84,12164714.93,45755118.78,18533229.59,15072439.35,14838852.64,9010877.69,12353890.27,3220417,13754129.9,3379611.77,5399856.04,0,484646.58,0
5/21/2023,638919754.8,220449068.6,55033017.73,21235030.97,61191288.42,23936466.26,14423080.33,61638185.06,16367794.65,14295973.23,13408480.19,8379339.43,5077669.03,4820181,15074552.23,4851772.74,4339156.35,0,275951.93,0
5/22/2023,816151608.1,231663283.8,105391581.2,103325310.2,63014801.84,95891617.39,22959802.19,77570462.66,23759022.93,21914215.32,21824266.75,37716950.48,5342036.86,6255322,12717530.63,32981199.22,4312939.63,0,488737.81,0
5/23/2023,1022386749,868719717.8,140692535.2,10700720.16,56607180.67,85084339.81,20412480.24,83870162.96,18048304.3,23539228.01,75409492.49,26267980.64,6878400.12,7989376,14560412.63,34057477.31,4627704.52,0,791613.42,0
5/24/2023,1034493810,267654753.2,122654993.7,27492758.21,81035604.33,96034992.84,23273242.77,116920852.7,29890850.91,23702197.74,22161626.54,33769173.87,6142161.06,8393295,30589070.27,24809024.61,9451225.43,0,2840024.22,0
5/25/2023,867017019,167015820.3,140158744.6,10432844.23,48850176.24,84657342.87,42350939.16,94544338.98,18556181.25,23716890.21,17376409.85,34336114.68,7142192.57,7631363,38916735.54,10207829.78,6608243.53,0,1014152.4,0
5/26/2023,764694606.4,169100142.7,90193898.32,59318342.96,43787085.72,87127738.2,19986272.86,111963234.2,23997315.49,31183229.45,16435224.41,30025270.55,21922882.83,6493288,13893834.82,7966413.46,9941418.6,0,684369.66,0
5/27/2023,474333842.4,114708256.6,45591106.3,26243511.53,28177649.29,47792905.83,15723166.72,79718672.07,9769649.18,11535209.39,14140985.14,13908362.43,8996972.59,5115725,12571628.54,8066279.97,4353510.37,0,339945.43,0
5/28/2023,1022381221,177305168.9,85883528.14,12695235.6,57154280.28,112562937.3,31293622.15,175688526.6,18653589.11,21803844.71,30144577.15,11621460.42,25850906.54,7489677,27674340.18,6632913.51,8204689.55,0,951729.02,0
5/29/2023,933212655,216724689.8,103516499.8,11122760.25,24824139.94,77833152.63,27089742.59,184710561.1,18520803.28,19886363.69,29200810.41,13278369.11,17597543.87,8145090,17400292.86,10491890.66,6602912.8,0,439975.25,0
5/30/2023,1049435452,247381683.5,125001539.1,11304192.34,52778837.6,135697579.4,33766791.91,205789149.8,15539507.6,18188345.72,21030863.2,25788686.78,14985346.52,8617200,28713710.59,5661868.1,6013768.44,0,281640.9,0
5/31/2023,958794104.1,345820734.3,105736679.7,17927931.09,70528564.7,89015857,31833901.88,108731147.4,70896606.98,19778973.64,53033371.17,35019554.28,23556732.79,7161869,48686972.68,5576122.47,4769499.38,0,364814.5,0
6/1/2023,872802251.8,201779970,129622633.2,12198560.77,44634076.24,116996239.2,27504766.96,75769844.22,22231370.77,19889787.41,22554712.32,23988720.31,17059503.02,7096067,18506875.75,5181525.31,4819824.6,0,588063.44,0
6/2/2023,840464215.8,201665119.8,120098868,13481877.29,36737285.45,78320328.57,31509746.47,85575176.81,21353484.36,18570563.64,25417637.73,22006516.9,21862498.74,7720809,29799775.57,6323225.36,6291089.95,0,691585.17,0
6/3/2023,476640756.1,131367681.1,71890280.02,11514723.81,37413823.5,47791704.19,19845784.01,44980652.33,13357659.14,9846262.67,17200459.36,5680555.32,10888082.69,4321448,25270308.47,3997909.26,6357643.14,0,289815.12,0
6/4/2023,450429110.6,86135451.27,64236521.84,18161169,26225779.32,30608743.32,29829354.05,45096126.2,12030680.2,10929324,14028183.56,9209555.63,9636683.76,4006705,20937846.76,4722595.98,5511801.75,0,1406201.87,0
6/5/2023,1487676563,294024445.8,135421875.8,20158947.04,92450866.79,163478978,58250894.37,201031522.3,28189217.18,27348992.14,37081200.26,31628869.93,31487143.95,10418193,54227217.47,7404473.45,15535011.28,0,602473.22,0
6/6/2023,1354057853,372194598.3,158442009.5,17379541.84,98972250.64,175777885.2,51530082.34,160188626.2,37887701.88,29537723.76,32112943.21,35739406.34,37056835.15,8281918,33734414.32,6975356.29,9126421.91,0,653311.53,0
6/7/2023,1207486589,219668793.1,178039767,16930624.41,56595042.63,143673866.7,49928200.91,165589091.5,41748739.74,28797524.68,23619091.67,47816578.94,26892203.89,7347897,35126155.81,5642148.01,13767473.53,0,631252.56,0
6/8/2023,691876507.2,189590584.6,146546111.1,10978411.6,44405642.39,103852602.9,28767317.86,104383347.8,71365546.84,18577113.29,33580192.78,35777794.54,22291718.55,4921455,19759511,6778214.38,14121058.36,0,1052765.3,0
6/9/2023,664930368.3,183031764.3,143206804.5,8793054.13,44889360.56,62555214.38,29174622.94,95560268.41,116164629.4,24830538.79,30380696.65,34346834.75,17427024.7,6051854,14901231.65,4901800.28,8484802.16,0,871080.72,0
6/10/2023,1878326544,593206676.4,332674828.9,28919335.58,158963897.7,237025749.4,64025230.71,191613342.1,73416686.34,70430181.42,77131448.66,39803310.91,56655430.11,15331500,82959256.11,9771743.89,18663896.16,0,2142016.43,0
6/11/2023,585516576.6,138281965,151960696.3,8403918.32,27957350.79,79997903.88,26908796.08,59675327.02,20643956.51,36890045.82,21678658.28,14866221.4,16360289.48,4598993,22486041.47,5306291.85,5740166.4,0,1002787.09,0
6/12/2023,962704568.5,309183340.1,266116299.6,11128571.57,75765264.63,174532038.9,37965954.37,181823276.4,93802876.58,31426232.11,29660290.41,39228878.3,31064835.46,5963439,28848980.62,5046583.68,13724639.51,0,1254744.9,0
6/13/2023,920581417,310040841,184364433.2,9116588.49,40181501.05,89726827.08,41940238.98,148244882.8,70665127.6,27266404.17,31118940.77,30786988.12,26114380.17,5422916,23958932.84,3778801.16,20708375.15,0,1499555.22,0
6/14/2023,1048283661,307872582.7,261339961,11833553.3,57169071.95,31396351.55,36365720.12,119099216.1,88862140.71,22708914.52,136959353.4,40386124.93,24905846.39,6475449,37633468.99,3883828.65,15928264.94,0,1842363.21,0
6/15/2023,1281498769,1161139361,1106413847,11216259.07,177283180.7,98317325.38,40867308.46,166593705.3,204386260.7,51113449.46,113498529.2,66618027.71,51042342.01,6249119,64328132.77,4435457.03,24365790.2,0,1751160.38,0
6/16/2023,894614907.6,281591416.6,268637233.6,12167430.51,37668822.6,50751103.2,29013800.76,99552809.49,65491053.31,30978427.71,38148818.92,57875784.82,26831593.33,9520075,49920776.37,3335743.28,11721699.76,0,1846960.18,0
6/17/2023,680201791.3,215544913.3,111150355.5,8300534.8,40309895.67,26277711.03,25110846.28,84669240.43,93261251.13,21317326.11,29221162.39,18465872.19,19272655.41,5348819,21672983.2,3229577.13,12656775.46,0,1457579.4,0
6/18/2023,522201342.7,118064262.6,44720829.84,6925654.03,16804560.13,39539991.97,20913916.67,67522628.26,84811094.6,14079570.79,22467640.84,16840114.64,13999978.9,4149221,19756466.76,1921264.03,7597661.27,0,1546537.92,0
6/19/2023,784835904.7,289772788.9,219523491,8573714.53,44119609.66,82132483.59,26785893.22,78630069.27,70838520.15,16646436.12,40948714.86,30306903.98,21272648.58,5630859,48030622.2,2957144.6,7919908.54,0,1804690.91,0
6/20/2023,1202116158,373563693.3,230928261.6,11350177.9,64191433.86,164276897.4,43591204.73,119855958.1,184345826.7,19542263.75,64557943.07,65661185.97,26734662.86,5846821,35009229.81,3847191.32,10148985.62,0,2233487.3,0
6/21/2023,1991074272,362529733,197363489.4,15670544.94,119097378.2,256816057.7,67641809.99,168891796.4,295711689.8,30788421.59,74903370.38,68361802.58,43695818.73,8530291,33855546.47,8182705.74,13923883.79,0,2838409.02,0
6/22/2023,1353899691,304118203.8,206423117.5,13653120.62,67667221.03,187531381.2,48959876.34,137780688,282210926.5,29864366.01,50374046.47,42881635.28,29348001.67,6389515,29063730.17,14310758.02,14642668.7,0,2457854.39,0
6/23/2023,1413130768,291277319.6,202556014.4,14026084.26,61642092.22,182145119.6,52251568.49,132435504.8,215273150.7,26337016.68,38836865.07,54097383.46,26076264.92,5786951,46221305.95,6383008.83,8785646.29,0,2608354.71,0
6/24/2023,683441939,115130706.8,101783420.7,12078495.51,34050199.44,47251741.18,30344721.11,84655983.09,123071219.1,17648088.31,20429297.59,19015353.87,22971582.59,5020241,20011771.88,3682281.46,8144925.48,0,1242545.65,0
6/25/2023,932405993.6,154033429.2,104427865.7,18718863.66,40834836.37,81362804.6,45519629.14,86183709.64,156386083.7,21734701.79,29941882.96,23387982.29,21430965.3,5147969,39001610.93,4120546.02,8547365.56,0,2360531.04,0
6/26/2023,1236779106,255688346.1,189615324.5,15519784.17,42665357.27,109272575.5,52967156.98,104590902.6,227624990.4,26148594.44,35642251.3,42408008.35,28085477.88,5313067,64517828.02,8466651.53,10991315.44,0,2852364.7,0
6/27/2023,1196746565,207183629.1,117598384.9,15559097.52,51177295.17,182107698.1,50421299.37,81480872.94,142809964.4,21049398.82,28961650.83,26507964.13,30487508.19,5182200,54339178.97,6784031.39,8349934.32,0,2790000.33,0
6/28/2023,1005028430,190529633.1,118015730.7,13583795.14,48933884.8,134757207.2,54046240.78,110275853.9,81970919.29,31331220.08,33831337.88,26203478.17,31384638.66,6879024,60527982.31,6721119.26,9556520.32,0,2912165.13,0
6/29/2023,825203546.5,233609769.3,149177653.5,13366823.39,33316012.94,81232410.44,46908102.47,86019567.55,200604835,18568446.36,29208343.86,25610034.23,31000547.77,4884641,43942861.77,5521844.85,7528661.65,0,2917812.93,0
6/30/2023,2135955579,331269806.2,214999439.3,23799262.89,63463547.64,119259675.6,87867962.7,187862960.3,161793100.7,53515097.79,51715064.69,49391364.57,47779368.23,7987316,65346868.91,8317298.94,15999623.06,0,4411317.97,0
7/1/2023,730099784.4,111440349.7,75358529.79,10079053.99,32072866.87,93206960.85,32651494.79,68318024.39,76785181.7,17611111.15,35144081.49,11888597.63,18599216.81,4303338,42971272.27,4006985.12,10635235.14,0,1659985.5,0
7/2/2023,813150876.3,108939748.9,80416719.47,16669347.27,32586282.42,54938573.3,39039412,80522423.05,117330152.8,23378647.49,29713866.22,15567845.12,20359615.28,3232445,44171191.33,5106436.14,10324415.71,0,2839917.37,0
7/3/2023,1108562683,235162300.7,162616506.1,18984082.95,56842062.01,168015194.2,40985339.45,97064935.78,145490314.4,24756541.49,37633942.85,42174174.72,21994300.17,7031967,36225705.33,15682923.67,14679991.38,0,2393301.84,0
7/4/2023,792787732.4,183189640.6,137361963.1,18537191.66,53109080.89,100129371.2,34551593.64,82909723.22,137304782.4,18647911.61,38062186.98,19287550.75,25573943.29,6207789,29733391.18,12924661.18,10802722.29,0,2036472.13,0
7/5/2023,849446180.7,329145585.5,118354283.9,14292579.83,61397370.18,53293474.8,37569986.32,81817213.14,45999044.49,23694305.22,42578959.71,19666734.16,19114643.57,5403124,22026356.87,23366619.65,12419578.36,0,1207629.3,0
7/6/2023,1185573610,201767678,138260862.9,15720684.3,60112657.17,60397690.84,44691664.96,116548370.9,90678262.34,33254585.4,32498052.9,31317333.25,31037202.73,8384317,49759436.96,11623041.98,16783712.54,0,2668232.38,0
7/7/2023,849229581.2,159966013.4,94941760.65,11842429.08,43936891.36,53139886.34,30994637.71,76124207.78,104123601.9,20995586.33,29474472.68,25579324.48,21036534.09,8914679,37850343.82,12370158.36,9818498.64,0,2817498.04,0
7/8/2023,518693993.4,86994451.74,42401260.87,12540464.98,31154614.89,82926280.48,44175030.78,64265981.58,13551543.03,13395275.6,27572736.4,17138072.78,15922049.94,3000248,29799479.4,8381905.39,7454152.78,0,1420691.86,0
7/9/2023,505031634,92303988.4,66761407.39,11313489.51,20265087.81,36050026.97,41835528.75,46847446.17,89575861.52,19676738.02,18283506.83,9785061.83,14822714.81,3416082,33954212.24,7784555.3,5615429.8,0,1607967.1,0
7/10/2023,903243838.3,189668332.5,181662615.4,15169853.79,28807890.98,123057534.4,47468159.94,124874115.6,166321461.4,37040018.86,25329459.42,30342301.07,21343630.05,5935332,87963670,6589363.68,19673076.31,0,2136558.68,0
7/11/2023,641748446.1,163120693.8,129642111,13229073.4,30026416.83,82375464.73,38121400.67,79030860.42,67951067.14,16964512.78,32182620.59,21201473.88,19791373.65,5444686,78616070.87,15857943.12,7334643.91,0,1494534.77,0
7/12/2023,881800649.2,170067554.6,151720075.2,12627257.5,40164998,54556323.84,40643421.03,82854118.08,75676950.49,22867391.94,48794852.82,36414967.35,23320516.79,4808466,86768252.46,8453979.67,6998337.9,0,1706329.82,0
7/13/2023,1745814337,313140755.1,196439742,22701561.06,141001749.2,119163369,64262309.34,161403085.8,124726952,51528944.55,53297350.88,47895198.36,43684105.37,8187014,111504175.2,12123513.88,15265918.49,0,3159509.05,0
7/14/2023,1600351016,257849033.8,181060612,26127755.56,75451293.78,75142643.83,104684537.1,150818068.7,92229650.42,45527101.59,50228584.17,35363686.94,39582029.46,14221941,88950925.34,11951132.69,14618570.07,0,4573108.32,0
7/15/2023,655955841.9,195243271.7,69245333.96,18764772.77,34687940.3,44479992.29,44832973.31,69572139.5,79521525.09,16845821.1,17319685.41,21468021.27,20093809.84,7172351,67082520.06,5828138.8,7322864.29,0,2319750.14,0
7/16/2023,651719845.8,104717501.7,64052326.29,13608851.35,30230806.41,23435101.17,33966906.76,57570585.51,64631831.87,17963414.32,16140195.99,11154286.79,16506789.26,4916241,47861456.83,5633695.34,5811208.1,0,2511395.31,0
7/17/2023,1152116590,221789045.3,197003210,19265345.78,54873866.92,58794718.14,45661594.7,165905996,99361762.71,30569049.09,34436533.19,28138547.55,25440432.25,5577597,91400337.86,8322170.02,8558313.46,0,3311120.76,0
7/18/2023,924337769,186636658,122249940.3,15131414.06,50793499.87,64127592.08,33197954.71,100546094.6,90500757.04,20435392.84,28932491.25,22262821.63,21252897.13,3941682,77735289.46,5702819.06,9027107,0,2255420.29,0
7/19/2023,920175107.4,202060874.4,116064158.8,13757955.46,43490442.32,50133766.52,34671443.66,81297741.8,26529700.55,20129331.08,30011441.89,24018850.89,21471751.76,3534104,82925067.41,5445030.57,5957222.69,0,2334869.44,0
7/20/2023,1015070041,268630743.2,127910137.9,16172572.38,65590999.87,53980173.7,37424187.09,86651547.33,37886422.66,26898145.65,34798793.91,46878604.79,25211845.27,4268111,79935017.7,6742818.09,8631881.01,0,2831275.61,0
7/21/2023,665528241.8,198763387.1,6615002234,11919954.47,37836002,76247569.74,26586601.85,59553548.63,37465599.5,19222843.69,26365235.7,49342214.24,16325726.06,4272813,56854108.59,6661298.23,5205633.13,0,1885074.8,0
7/22/2023,601394302.7,120910782,99936912.65,9617972.02,46394321.73,80121475.79,22032326.68,47107641.29,32881996.45,13511553.23,14549814.18,16693495.12,14145827.98,3878685,58388504.93,5458253.83,4722543.07,0,1168445.43,0
7/23/2023,562969042.2,89481547.8,43792848.01,9218553.27,32923654.82,34171903.57,22595737.93,43722969.63,21540387.34,13838273.39,21393380.64,8864933.41,13167025.95,3605632,46923343.12,4442842.29,4695959.58,0,2671356.38,0
7/24/2023,868592555,239795656.9,112697428.9,13547949.41,43623085.12,103800624.1,37989614.32,83621995.12,32060671.4,21073223.8,29387454.62,26104895.72,20586702.24,6820065,46717443.21,6945952.74,8413210.26,0,2823349.1,0
7/25/2023,564423970.3,145942821.7,82643620.83,11394096.83,43996959.21,56076463.52,69709154.6,54067609.96,12157504.24,15258239.09,34144821.78,22306427.78,18100475.19,3973282,59141207.1,5776003.32,6036321.13,0,1884397.23,0
7/26/2023,875881477.8,176776405.4,146147550.4,12703161.52,34679807.13,44145342.76,42163041.72,81921449.4,24908130.42,24843507.64,35534426.12,17777868.83,19378121.59,4333297,81715258.28,4327176.84,7823123.46,0,2185332.18,0
7/27/2023,654221438.6,143797888.4,127460869.7,12684448.26,36009594.68,48805534.55,22974102.68,61755375.05,49046216.21,14459873.21,27965577.37,28221965.13,18993783.51,3607071,77355561.1,7009232.06,7523202.92,0,1484319.68,0
7/28/2023,530148189.9,143083618.8,109491746.5,10207187.14,35859530.19,30662888.06,17656490.31,58687469.74,45320774.06,10984594.3,25609846.33,18748192.09,15527469.37,3967228,55387702.99,6159896.67,5601599.02,0,1294290.24,0
7/29/2023,347343386.1,119000581.2,64704943.38,9168054.82,21422297.15,56540629.17,11285259.76,40266223.94,35853938.32,7586675.03,10959691.2,13913323.03,14806216.92,2643204,64656802.62,5141453.54,2946689.89,0,721234.5,0
7/30/2023,693304471.1,314812611.7,309947808.3,33215269.03,83514132.11,132324845.7,42797107.3,61471730.65,78044429.58,13104251.12,83186878.8,76348121.58,23755429.75,2766666,147503999.7,6468716.89,4649365.46,0,2024236.33,0
7/31/2023,790443770.1,543071627.9,348489696.7,17800426.09,92051336.37,112449791.3,24844929.5,78262617.92,107005296.7,14466665.63,71120499.17,59400032.27,30866712.32,6003308,153090926.9,4835085,5795955.63,0,2447250.53,0
8/1/2023,1038021363,532754933.2,389422744.2,18748467.23,68970722.49,107529038.1,30871025.16,147366922,81788783.49,22878901.39,67298848.41,67019551.11,30780298.24,5056190,199688653.1,6633013.28,11762588.18,0,2446595.12,0
8/2/2023,793474435.9,360304098.6,172854641.8,15665584.55,52246175.2,63359454.6,33668643.39,108109820.3,73531354.8,25223420.1,60244653.39,40801146.7,31214206.16,3519853,105783057.2,5159996.23,8123941.83,0,1860676.92,0
8/3/2023,635167337.1,197670320.9,140590206.9,11846971.07,36407692.26,30841415.82,24606510.07,85847032.68,38817815.84,20536827.7,36935262.45,39677862.99,31719451.9,5358562,58493157.24,5957083.84,6856708.7,0,1862256.66,0
8/4/2023,693015847.9,240656056.6,176028582.8,26056766.72,57109835.18,38588434.25,24358050.98,73631298.56,36563768.96,22645578.68,42307671.94,53513666.99,34110778.4,3878948,89864548.73,5571870.99,6983032.67,0,1979255.71,0
8/5/2023,349582458.7,114861916.1,84549887.93,24820400.19,22551787.47,19548480.59,14237296.39,49331983.61,26013485.49,9841771.78,18965433.05,17499990.8,19783947.6,4174669,33656291.53,4676125.62,5661749.74,0,1146488.98,0
8/6/2023,417107205.9,224132670.6,107567629.9,22534830.06,23678290.34,15297610.08,21044358.03,57424705.45,40905047.92,9646199.27,64606798.29,28476074.93,14981054.39,2475456,54932135.64,4553542.42,3983113.87,0,1109957.63,0
8/7/2023,763126599.8,359051441.9,286226228.5,34331318.51,54004343.31,60964120.48,29422988.8,105959912.9,73066712.92,22126830.06,68305860.59,36452860.08,29798515.83,4230942,75199104.9,5595258.88,8710345.97,0,2251310.27,0
8/8/2023,937990718.2,350873794.2,198256127.4,24570120.7,52059614.39,110315376.9,30630225.1,112618283.3,66617584.35,21895871.79,50081151.59,40488396.58,29588696.19,5306562,97783509.65,8795469.32,8101023.41,0,2421016.13,0
8/9/2023,728922718.2,212512007,127502599.5,24914334.84,40280559.51,128601764,23421083.48,75523063.79,43458389.97,17419413.75,53942172.06,26486048.1,24188049.38,6185204,94821149.39,10513442.92,4793174.16,0,2814812.72,0
8/10/2023,561948143.5,193319166.8,125373077.6,21141813.37,36474781.05,43565562.86,19183061.22,71149648.98,67059238.32,18032569.32,52506887.58,30419513.71,29396127.19,7026429,102238279.7,7278375.9,6799292.43,0,2563037.76,0
8/11/2023,489732593.2,225768149.7,128092709.4,21285844.65,33024873.49,39174677.48,13551736.44,68738251.26,40466291.53,11397764.45,32877828.22,34978702.23,17924302.75,6261296,81199050.64,6413071.53,4471385.51,0,1284911.98,0
8/12/2023,294132217.2,174047988,51130511.65,17881467.57,22133056.23,40691202.27,9111986.72,55016431.03,17317736.67,7524854.87,16778116.02,11516088.95,10932012.65,7544493,76468583.41,4197619.64,3089041.63,0,909743.03,0
8/13/2023,385620641.4,126452001.5,86194575.04,23051551.7,19131099.19,61762438.02,14499180.26,54932703.76,30532033.16,9215709.13,33491894.98,21598661.92,15412685.15,6582055,101770928.3,6433388.02,2972480,0,1420259.03,0
8/14/2023,522551059.8,226652273.9,171786081.3,18358369.02,31119486.7,47765234.29,19359928.37,81661111.54,23557488.63,15034594.16,45649891.99,44216181.58,23086151.92,5740642,93369033.38,6119180.85,4496404.58,0,1704582.8,0
8/15/2023,617577006.6,243950789.1,156457921.5,21854952.24,77037124.19,29847735.59,18526434.49,96115747.39,29039081.51,18476379.69,30211446.39,41391841.09,21690817.69,7468886,85796540.4,6388527.53,7145294.68,0,3851114.78,0
8/16/2023,760158005.9,230025315.4,147134196.9,19792549.83,44059961.5,34468455.71,22800925.64,113674610.5,29888376.46,21600272.23,36854323.11,34762852.73,27037884.1,9545815,83190614.4,11362228.91,7183758.62,0,4112035.65,0
8/17/2023,2150497026,435479322,295114083,32622481.88,91956163.12,135223958.8,39416958.17,308016010.1,40791217.24,55865646.8,63972358.41,57152788.85,66577370.37,28265097,179413168,10572895.75,24794094.1,0,4620893.28,0
8/18/2023,1165887525,447389699.9,315949270.7,18122781.3,65269557.96,103592186,26487718.79,185865627.3,71679670.5,40353463.11,41433798.09,66932826.49,49952034.2,11409713,135825955.4,6047917.7,12496611.18,0,2800369.26,0
8/19/2023,506261369.6,130034054.6,126907013.3,13488451.33,43895927.1,70946085.65,12718227.4,98608888.25,28822349.42,18812494.44,29218088.02,12108333.04,35164946.63,4768618,125859056.1,2826024.77,5963568.51,0,2486155.05,0
8/20/2023,500845748.8,216010092.3,74369255.15,12804306.82,28402464.39,54145726.09,10052131.48,75247600.47,28048031.13,13382522.69,20978846.93,27315937.3,25335779.67,10794021,82481250.82,2741210.01,3869170.54,0,1771572.11,0
8/21/2023,678689391,216364118.2,132671526.4,16235486.29,54633000.84,106332254.9,17345841.05,137924173.4,27483192.6,18371755.1,30269782.44,37594799.68,23290666.2,5909643,90982917.82,3840784.39,8162948.69,0,3714607.49,0
8/22/2023,1100645452,231714042.8,187491315.3,15319050.06,45480337.4,111687290.5,24254344.2,164877939,41090461.47,24203384.35,42812447.04,41211083.84,31654946.27,8353951,140476296.1,5395445.33,8423633.82,0,5360542.91,0
8/23/2023,1041963963,180518807.2,95312912.38,16051384.53,46023237.08,75238411.15,25084445.17,150014055,12369037.81,29352507.75,26159969.49,36807820.46,31579584.96,6000154,112215148.3,4020768.74,6530284.52,0,2755421.91,0
8/24/2023,709306676.4,154332710,93464064.6,10358828.96,60227776.79,62320694.03,18130428.91,114509101.8,18334232.05,16439793.21,25600448.66,24036953.89,21713537.75,5533232,87348599,3336328.25,6468372.52,0,1636100.17,0
8/25/2023,794954078.2,181235246.5,108756971.4,12726413.61,32165663.1,58516632.52,19076643.12,105205199.5,12627327.87,19591248.56,21392026.76,21224907.49,25350535.15,5769258,80121164.55,3767091.13,6370019.39,0,1701924.5,0
8/26/2023,359118252.8,118498961.2,50774663.89,7540940.86,17015908.86,48355141.75,6687105.96,54040411.3,11255579.23,7877430.24,11459570.79,10124907.35,17087290.27,4059063,98195636.21,2584951.31,3856285.47,0,863486.43,0
8/27/2023,368605141.6,168353370.2,49945010.67,8789356.76,20216118.04,33827632.47,7547586.8,57416846.07,11535727.86,12997668.33,29816776.1,13586282.25,53665555.38,4241805,101501564.1,2011112.96,3961570.39,0,1304949,0
8/28/2023,710032287.2,233387295.6,98923663.73,10040543.82,152487811.7,54164108.06,21375056.76,95511097.67,11244495.68,19220909.31,195646184.1,15897750.51,23848309.31,4357455,110060876.8,3732181.78,6111532.86,0,2122314.66,0
8/29/2023,1438616604,324119891.2,169822410.7,18558849.65,68315045.84,81135006.67,44363476.51,180764105.9,16309546.95,45438181.11,45610663.4,40976526.11,40257409.97,7649259,96377585.28,4662982.21,15171195.13,0,2887317.45,0
8/30/2023,650470488.8,226502801.5,131723283.1,11560065.81,32685033.27,58825834.02,15654429,101695963,18182933.62,16959143.95,19181480.04,42510671.57,23543021.51,4642217,67931649.8,3173753.17,3644601.96,0,1452760.63,0
8/31/2023,918655388.5,208996704.2,102477828.7,17871912.56,38359638.04,93091531.47,38032470.26,114761725.5,29659243.02,27410629.99,31759261.54,30736405.15,42342583.87,6477443,106955156.6,4589941.45,7470055.56,0,2000258.06,0
9/1/2023,871424982.5,232349990.4,123525847.1,15997704.5,46302121.87,94817289.37,24792028.38,146642067.4,27264078.95,17408603.71,28548052.28,36591794.65,23664813.23,3664937,102726536.2,3342233,6459798.92,0,1665847.88,0
9/2/2023,398974341.3,153456400.7,94564211.88,10302154.32,18964747.81,32406551.39,11343763.69,89729681.17,8874077.07,7571243.01,19237274.63,16448239.82,14616266.25,3313817,77577143.37,1675095.29,3595323.64,0,1268095.4,0
9/3/2023,397948400,106416405.7,45115386.03,8225142.62,19831602.69,43595995.9,10840175.95,76562972.92,6491573.19,9849240.44,22525060.07,11716024.23,14199616.79,3210237,92432218.45,1575516.81,2839869.93,0,1697596.82,0
9/4/2023,554972325.3,227165096.6,59789868.3,18690376.54,19833971.28,27682506.54,15738948.63,133745488.8,19203952.08,23212706.14,15415280.2,16058434,17303467.68,4336815,74435477.81,2169070.75,4852631.11,0,1906408.3,0
9/5/2023,581258101.6,273503156.6,94288788.6,12769996.28,28273265.34,27885620.97,17373730.99,107506249.5,17558428.18,18050067.05,38824550.61,25666912.65,16507392.09,4808006,86370651.73,2880192.56,4510854.63,0,2254208.67,0
9/6/2023,761526817.3,220417484.9,175508114.5,11551677.81,21699573.77,93286434.45,22944556.91,125504355.6,18936155.09,21965496.28,38041051.78,40348379.18,26283660.51,4303643,92233821.24,4507374.76,4625080.92,0,2142314.77,0
9/7/2023,601862975.9,150964174.1,96802482.51,8465257.84,16555328.94,48371721.44,20815689.96,113226691.9,19864075.17,21337502.76,27909343.11,17082019.96,36930981.82,6546754,102100011.7,3591963.61,5278831.58,0,2390971.77,0
9/8/2023,517774170.1,157379295.8,63326870,7992849.67,33049148.88,88024538.91,15336413.17,107051195.8,17718950.77,14210108.84,18365116.02,31629037.49,15856611.57,4887029,138354882.5,2595660.97,3787760.15,0,1656821.12,0
